relevant,entities,id,A,B,C,text,clean
-1,,829928998482305025,0,0,1,Using an Old Dropbox Password? Time for an Update https://t.co/d4QUoNBDp3,using an old dropbox password time for an update
-1,,832979875065626625,1,1,0,threatmeter: Microsoft SQL Server Clr Stored Procedure Payload Execution https://t.co/wMHQeo1WOM,threatmeter microsoft sql server clr stored procedure payload execution
-1,,829124629394505731,1,1,0,Scientific Linux Security Update : spice on SL7.x x86_64 https://t.co/przeXgdDil,scientific linux security update spice on sl7.x x86 64
-1,,826818441915035648,1,1,0,#0daytoday #LogoStore - SQL Injection Vulnerability  [webapps #exploits #Vulnerability #0day #Exploit] https://t.co/9NfdsbfNwb,0daytoday logostore sql injection vulnerability webapps exploits vulnerability 0day exploit
1,O ORG PRO PRO VER VER VER VUL VUL VUL VUL,831808899707572225,0,0,1,threatmeter: Adobe Flash Player up to 24.0.0.194 Type Confusion buffer overflow https://t.co/fzaGlA2Jdw,threatmeter adobe flash player up to 24.0.0.194 type confusion buffer overflow
-1,,829328850597322753,1,0,0,@NileLivesey Hi Nile. Can you check if you're experiencing the same issue in another browser? Keep us posted.,nilelivesey hi nile can you check if you re experiencing the same issue in another browser keep us posted.
-1,,832661705893228544,0,0,1,"@inkedsmol Hi there, have you tried force closing the Chrome app or restarting your device? Keep us posted.",inkedsmol hi there have you tried force closing the chrome app or restarting your device keep us posted.
-1,,827499586721824768,1,1,0,SQL Slammer Worm Crawls Back https://t.co/PxyX7UbxSZ,sql slammer worm crawls back
-1,,829949854986153984,0,0,1,RCE Attempts Against the Latest WordPress REST API Vulnerability https://t.co/rMapOWrZco,rce attempts against the latest wordpress rest api vulnerability
-1,,829564107602931712,1,0,0,threatmeter: NA - CVE-2016-9686 - The Puppet Communications Protocol (PCP) Broker... https://t.co/omfxyPNsDT,threatmeter na cve-2016-9686 the puppet communications protocol pcp broker
-1,,834813122045214731,1,1,0,Joomla AppointmentBookingPro 4.0.1 SQL Injection https://t.co/A5yvy0oFqP,joomla appointmentbookingpro 4.0.1 sql injection
1,ORG PRO PRO VER VER VER O VUL VUL,825254656486031360,0,1,0,Oracle E-Business Suite up to 12.2.6 Marketing privilege escalation https://t.co/JOpx6QiUF1,oracle e-business suite up to 12.2.6 marketing privilege escalation
1,O ORG PRO VER VER VER O O O VUL VUL VUL,832602336023498753,0,0,1,threatmeter: Google Chrome up to 56 Content Security Policy cross site scripting https://t.co/erB0XYU3gc,threatmeter google chrome up to 56 content security policy cross site scripting
-1,,827217214700929025,0,0,1,Is your office printer vulnerable to being attacked?: Researchers probed 20 models from a range of big… https://t.co/cPXJZFRmxI #infosec,is your office printer vulnerable to being attacked researchers probed 20 models from a range of big infosec
-1,,829452856738594816,0,0,1,Programmer Develops Phone Bot To Target Windows Support Scammers https://t.co/GCAugZsOG9,programmer develops phone bot to target windows support scammers
-1,,828307375513882625,0,0,1,RT @SmashinSecurity: Bold enough to have an Amazon Echo? Our podcast is now available as a Flash Briefing. https://t.co/ipE9vOgSjN Thanks A…,rt smashinsecurity bold enough to have an amazon echo our podcast is now available as a flash briefing thanks a
-1,,832120083220688896,1,1,0,"Take the new, free Inclusive Speaker Orientation course from @linuxfoundation and @ncwit at https://t.co/ovts66fL9M #learnlinux https://t.co/O4yWK8710N",take the new free inclusive speaker orientation course from linuxfoundation and ncwit at learnlinux
1,O PRO PRO O O O VUL VUL VUL VUL VUL,827146583858778113,1,1,0,Vuln: Linux Kernel 'USB Device Descriptor' Local Denial of Service Vulnerability https://t.co/zRKzoffnV7,vuln linux kernel usb device descriptor local denial of service vulnerability
-1,,833684526786228224,1,1,0,Joomla Component Com_rsgallery2 'gid' Parameter Sql Injection Vulnerability https://t.co/dZy5Ju0fSH,joomla component com rsgallery2 gid parameter sql injection vulnerability
1,VUL VUL VUL O O VUL O O PRO PRO O O ID,835917385202794501,1,1,0,Local root exploit for the double-free in the Linux kernel DCCP implementation (CVE-2017-6074) https://t.co/SA0V19wuH6 #ExploitDev #InfoSec https://t.co/3mK6e9xD2X,local root exploit for the double-free in the linux kernel dccp implementation cve-2017-6074 exploitdev infosec
-1,,827219353007452160,0,1,0,openSUSE Security Update : MozillaThunderbird (openSUSE-2017-188) https://t.co/l1Wn83TOKH,opensuse security update mozillathunderbird opensuse-2017-188
-1,,829824836323115008,0,1,0,IDG Contributor Network: How SUSE is becoming a key player in the IoT market https://t.co/QEDk5UwErM,idg contributor network how suse is becoming a key player in the iot market
-1,,826084538115764225,1,1,1,"WordPress Rolls Out Major Security Patch, Fixes XSS and SQL Injection Bugs: WordPress announced it has… https://t.co/5m7k1HtyGe #infosec",wordpress rolls out major security patch fixes xss and sql injection bugs wordpress announced it has infosec
-1,,831938495753093120,1,1,1,threatmeter: JavaScript-based ASLR bypass attack simplifies browser exploits https://t.co/T96UMJwWoT,threatmeter javascript-based aslr bypass attack simplifies browser exploits
-1,,832255441824542720,0,0,1,"@OKeefesBeef You can't export bookmarks from mobile, Tim. Alternatively, try resetting Chrome sync on the computer: https://t.co/x87iVAbB9c.",okeefesbeef you can t export bookmarks from mobile tim alternatively try resetting chrome sync on the computer
-1,,828566449237090306,1,1,0,[webapps] - Clone #Script Directory Script 1.1.0 - 'cid' #Parameter #SQL Injection https://t.co/lrC18nRz7h #ExploitDB,webapps clone script directory script 1.1.0 cid parameter sql injection exploitdb
-1,,829806693030699008,0,0,1,@HILALKHAAN That's amazing! We can't wait to see what you create for Windows 10. 🙂,hilalkhaan that s amazing we can t wait to see what you create for windows 10
-1,,830095318817579009,0,0,1,Hackers Breach Millions of WordPress Sites https://t.co/1QctI5OQXO,hackers breach millions of wordpress sites
-1,,829246604813139969,0,0,1,"@Iamheatherbates On what site is this? https://t.co/9tDK0shnWd is using the self-hosted @WordPress software, so it might be related to a...",iamheatherbates on what site is this is using the self-hosted wordpress software so it might be related to a
-1,,830197391278145536,1,1,0,How to Make Vim Editor as Bash-IDE Using bash-support Plugin in Linux https://t.co/5GDyEubrm0,how to make vim editor as bash-ide using bash-support plugin in linux
-1,,829532688096821249,1,0,0,threatmeter: CVE-2017-0449 An elevation of privilege vulnerability in the Broadcom Wi-Fi driver could enable a loc… https://t.co/I5o1tyYay8,threatmeter cve-2017-0449 an elevation of privilege vulnerability in the broadcom wi-fi driver could enable a loc
-1,,826916558547005440,1,0,0,Vuln: Cisco cBR Series Converged Broadband Routers CVE-2017-3824 Denial of Service Vulnerability https://t.co/8nwuUFFndN #bugtraq,vuln cisco cbr series converged broadband routers cve-2017-3824 denial of service vulnerability bugtraq
-1,,830060098496114689,0,0,1,WhatsApp adds new two-step verification security feature https://t.co/uvcBopYvto,whatsapp adds new two-step verification security feature
1,ID O O O O PRO PRO ID O VER,834896501021290496,0,0,1,MS16-155 – Important: Security Update for .NET Framework (3205640) – Version: 2.1 https://t.co/fd6ALU2oHn,ms16-155 important security update for .net framework 3205640 version 2.1
-1,,829071809207218179,0,0,1,"@professorhines Hi, Kenneth! Thanks again for your awesome feedback on Windows 10. We'd love to quote you. Can you DM us for more info?",professorhines hi kenneth thanks again for your awesome feedback on windows 10 we d love to quote you can you dm us for more info
-1,,825290945495236608,1,1,1,"WORDPRESS 4.7.2 UPDATE FIXES XSS, SQL INJECTION BUGS https://t.co/ZpiTSE3JKQ",wordpress 4.7.2 update fixes xss sql injection bugs
-1,,827826565450854403,1,1,0,DramaNetwork #SQL #injection #Vulnerability https://t.co/rCeIpgPDIV #CXSECurity,dramanetwork sql injection vulnerability cxsecurity
-1,,828999285777776641,0,0,1,"Bugtraq: SEC Consult SA-20170207 :: Path Traversal, Backdoor accounts &amp; KNX group address password bypass… https://t.co/V3kbox5RJo #infosec",bugtraq sec consult sa-20170207 path traversal backdoor accounts amp knx group address password bypass infosec
-1,,826489897783533569,1,1,0,HelpDeskZ SQL Injection / File Download https://t.co/P2sPjQcFIk,helpdeskz sql injection file download
-1,,831186016253968385,1,1,0,threatmeter: Joomla Sponsor Wall 7.0 SQL Injection https://t.co/vYcPLLCAdm,threatmeter joomla sponsor wall 7.0 sql injection
-1,,830091491519275008,1,1,0,Gentoo #Linux #Security #Advisory 201702-03 https://t.co/Mr3jJQwYQX #PacketStorm,gentoo linux security advisory 201702-03 packetstorm
-1,,829845636228972549,0,0,1,Attacks on WordPress Sites Intensify as #hackers Deface Over 1.5 Million Pages https://t.co/gTyccZy4c3,attacks on wordpress sites intensify as hackers deface over 1.5 million pages
-1,,830088813196226560,0,0,1,"100,000+ WordPress webpages defaced as recently patched vulnerability is exploited: Keep your WordPress… https://t.co/8MkvAsTGDh #infosec",100 000 wordpress webpages defaced as recently patched vulnerability is exploited keep your wordpress infosec
-1,,835253975003906049,0,0,1,@holasmitha Happy to help! Let us know if you have any other questions about Windows 10.,holasmitha happy to help let us know if you have any other questions about windows 10.
-1,,825984425284341760,0,0,1,Bugtraq: Persistent Cross-Site Scripting #vulnerability in User Access Manager #WordPress #Plugin https://t.co/oF9FjfFdUd #bugtraq,bugtraq persistent cross-site scripting vulnerability in user access manager wordpress plugin bugtraq
-1,,826256215445417984,1,0,0,Ubiquiti Networks Cross Site Scripting / Cross Site Request Forgery https://t.co/tzhXR9mCGh #PacketStorm,ubiquiti networks cross site scripting cross site request forgery packetstorm
-1,,826709205365121024,0,0,1,#WordPress FormBuilder 1.05 Cross Site Request Forgery https://t.co/VYzVepQzkp #CXSECurity,wordpress formbuilder 1.05 cross site request forgery cxsecurity
-1,,834112185089527812,0,0,1,"@MicahSuzanne If so, get in touch via email. Send us a note to help@wordpress.com.",micahsuzanne if so get in touch via email send us a note to help wordpress.com.
-1,,826396715779506182,0,0,1,Facebook Unveils 'Delegated Recovery' to Replace Traditional Password Recovery Methods https://t.co/7jEyORr9tC,facebook unveils delegated recovery to replace traditional password recovery methods
1,O PRO VUL VUL O O O O O,827562735718236160,0,0,1,"Zero-day Windows file-sharing flaw can crash systems, maybe worse https://t.co/tEplrmjSzi",zero-day windows file-sharing flaw can crash systems maybe worse
-1,,829934355740921858,0,0,1,@pash011 Thanks. We'll reply to you there ASAP :),pash011 thanks we ll reply to you there asap
-1,,831827808083144704,0,1,1,JavaScript Attack Breaks ASLR on 22 CPU Architectures: Five researchers from the Vrije University in the… https://t.co/4wfFxHlHMq #infosec,javascript attack breaks aslr on 22 cpu architectures five researchers from the vrije university in the infosec
-1,,827546174731194368,1,0,1,Windows DRM Files Deanonymize Tor Browser Users https://t.co/ZQcaTFQTjX,windows drm files deanonymize tor browser users
-1,,831465865887490048,0,0,1,@DavidBaruffi_EV Hmm. Could you check if you're on the latest version of Chrome (current version is 56)? Keep us updated.,davidbaruffi ev hmm could you check if you re on the latest version of chrome current version is 56 keep us updated.
-1,,829321690891091968,0,0,1,@TheHouseOfEl_ Please delete that tweet ASAP. The receipt you posted contains a transaction ID that can be used to gain access to your...,thehouseofel please delete that tweet asap the receipt you posted contains a transaction id that can be used to gain access to your
-1,,830281325210959872,1,0,0,@Mandrew_Obrolo May I know what kind of issue you are facing with you #firefox -CSK,mandrew obrolo may i know what kind of issue you are facing with you firefox csk
-1,,826067475741577216,1,1,0,BingoBest Cms #SQL #Injection https://t.co/TAdKyv2JVy #CXSECurity,bingobest cms sql injection cxsecurity
-1,,826604773382176768,0,0,1,@nicolablackwood I'm disappointed. You're not representing your constituents. This is going to bite you and other MPs in the bum. :(,nicolablackwood i m disappointed you re not representing your constituents this is going to bite you and other mps in the bum
-1,,831065410535460864,0,0,1,"#Intel, #McAfee dispute heads for settlement talks https://t.co/GuBHJhh58H #NetworkWorld",intel mcafee dispute heads for settlement talks networkworld
-1,,833619130171457537,1,1,0,threatmeter: Vigilnce - Joomla com_rpl: SQL injection https://t.co/M90nCrtHYQ,threatmeter vigilnce joomla com rpl sql injection
-1,,829693132602216448,1,0,0,What’s new from Webroot in early 2017? https://t.co/IvNBRQrUPy,what s new from webroot in early 2017
-1,,827074626131996672,0,0,1,Critical WordPress REST API Bug: Prevent Your Blog From Being #hacked! https://t.co/pGR91x7N8V,critical wordpress rest api bug prevent your blog from being hacked
-1,,829467157935357952,1,1,0,"RT @sekirkity: First blog post released at https://t.co/Q3znpxf8lF , for code execution on SQL Servers via fileless CLR stored procedures.…",rt sekirkity first blog post released at for code execution on sql servers via fileless clr stored procedures
-1,,834826402847354881,0,0,1,"This Week on Windows: Cortana tips, adventures with Moana &amp; Planet Earth II, &amp; an Oscars® movie offer. #Windows10 https://t.co/iDEYQ9f7HD",this week on windows cortana tips adventures with moana amp planet earth ii amp an oscars movie offer windows10
-1,,828009712222347264,1,0,0,RSA: Acknowledge that Security is Broken: Trust is under attack. So much so that security experts are… https://t.co/kencQ23FxD #infosec,rsa acknowledge that security is broken trust is under attack so much so that security experts are infosec
-1,,829952802088640512,1,0,0,"ISC Stormcast For Friday, February 10th 2017 https://t.co/o3NRyFyenk, (Fri, Feb 10th) https://t.co/UvkqnX3VIu",isc stormcast for friday february 10th 2017 fri feb 10th
-1,,826764568806322176,0,0,1,Facebook takes steps to boost password recovery security https://t.co/0jM6zETSM5 #sophoslabs,facebook takes steps to boost password recovery security sophoslabs
-1,,832167425777004545,0,0,1,"@spion Thanks for your input, Gorgi. We recommend posting this in the Chrome Developer Community here: https://t.co/RBZBuCvgXL.",spion thanks for your input gorgi we recommend posting this in the chrome developer community here
-1,,829776421002297344,1,1,0,Mobiketa Complete Mobile Marketing 3.5 SQL Injection https://t.co/am348fSzSe,mobiketa complete mobile marketing 3.5 sql injection
1,ID O O O O PRO PRO O O O,834523192714633216,1,1,0,CVE-2017-6074 – a new 11-year old #Linux Kernel #flaw discovered https://t.co/MIo2PtgKoo #SecurityAffairs,cve-2017-6074 a new 11-year old linux kernel flaw discovered securityaffairs
-1,,834429891680595969,1,1,0,Gentoo Linux Security Advisory 201702-30 https://t.co/GCKqIv73n6 #advisory,gentoo linux security advisory 201702-30 advisory
-1,,827510805885222912,0,0,1,Postscript printers open to password theft through 32-year-old flaw l https://t.co/roQBYROflf,postscript printers open to password theft through 32-year-old flaw l
-1,,831858498430459904,0,0,1,A View From the #RSAC SOC: First full day at RSA Conference 2017 started with an excellent keynote and… https://t.co/yCZV7mjKoy #infosec,a view from the rsac soc first full day at rsa conference 2017 started with an excellent keynote and infosec
-1,,832736696307372032,0,0,1,RT @windowsstore: Kick off the weekend right! Rent hit movies like Suicide Squad for just 99 cents today only on #MicrosoftMoviesTV https:/…,rt windowsstore kick off the weekend right rent hit movies like suicide squad for just 99 cents today only on microsoftmoviestv https
-1,,826146746996662272,1,0,0,GLSA-201701-69 : Ark: Unintended execution of scripts and executable files https://t.co/I8ydIPftJx #Nessus,glsa-201701-69 ark unintended execution of scripts and executable files nessus
-1,,827145080901423104,1,1,0,BDHOST Cms Sql Injection  https://t.co/z8EyfrnOGT,bdhost cms sql injection
-1,,835201749598220290,0,0,1,@jhughes004 Stick to Windows! 😄 We're here if you have any questions we can help you answer.,jhughes004 stick to windows we re here if you have any questions we can help you answer.
-1,,831282846698446848,1,1,0,threatmeter: [webapps] - Joomla! Component JE Directory 1.7 - 'ditemid' Parameter SQL Injection https://t.co/i66VRYsDJd,threatmeter webapps joomla component je directory 1.7 ditemid parameter sql injection
-1,,832570270107975680,1,1,0,A new SQL malware Targets online shops running on Magento: Security experts have discovered a new SQL… https://t.co/U8PrQsfN8h #infosec,a new sql malware targets online shops running on magento security experts have discovered a new sql infosec
-1,,834526430553837568,0,0,1,@1862011 Thanks for noticing! How long have you been a Windows user?,1862011 thanks for noticing how long have you been a windows user
-1,,832269237326643201,0,1,1,In Defense of JavaScript Crypto: Thai Duong wrote a great post outlining why he likes JavaScript crypto… https://t.co/iRi65bButk #infosec,in defense of javascript crypto thai duong wrote a great post outlining why he likes javascript crypto infosec
-1,,826478164293611521,1,1,0,[NEWS] The Linux Foundation Announces Session Lineup for Vault Linux Storage &amp; Filesystems Conference: https://t.co/wBe0LHddo3 https://t.co/zz7WhndRwM,news the linux foundation announces session lineup for vault linux storage amp filesystems conference
-1,,829008507265544193,1,1,0,threatmeter: [webapps] - MySQL File Uploader 1.0 - 'id' Parameter SQL Injection https://t.co/c2piP3jr1m,threatmeter webapps mysql file uploader 1.0 id parameter sql injection
-1,,829410597284544519,0,0,1,@Shaun_Barker Hi Shaun. Have you tried the steps in this guide to delete an incorrect password (see 'Delete..'): https://t.co/syTULebMCk?,shaun barker hi shaun have you tried the steps in this guide to delete an incorrect password see delete.
-1,,831431000299180032,1,1,0,Joomla JE Awd Song 1.8 SQL Injection https://t.co/UjuTEklcxW,joomla je awd song 1.8 sql injection
-1,,834372860772831232,0,0,1,Securonix Wins Record-Setting 20 Info Security Products Guide Global Excellence Awards ... https://t.co/6T83yhfAqJ,securonix wins record-setting 20 info security products guide global excellence awards
-1,,828231086794735618,1,1,0,threatmeter: [webapps] - Alstrasoft Template Seller Pro 3.25e - 'tempid' Parameter SQL Injection https://t.co/V0QneUAdj6,threatmeter webapps alstrasoft template seller pro 3.25e tempid parameter sql injection
-1,,829422258322018304,0,0,1,Report: More than 100K WordPress web pages defaced following disclosure of patched bug https://t.co/NkWDVyObQe,report more than 100k wordpress web pages defaced following disclosure of patched bug
-1,,832528615074045952,0,0,1,New macOS #malware steals passwords and iPhone backups https://t.co/QbGiCMr5Ht,new macos malware steals passwords and iphone backups
-1,,829400685774991360,1,1,0,ThisIsWhyImBroke Clone Script 4.0 #SQL #Injection https://t.co/Vy7uIzMSWs #PacketStorm,thisiswhyimbroke clone script 4.0 sql injection packetstorm
-1,,829891483054518272,0,0,1,Attacks on WordPress Sites Intensify as Hackers Deface Over 1.5 Million Pages https://t.co/HbXej3HcVO,attacks on wordpress sites intensify as hackers deface over 1.5 million pages
-1,,827624967839895552,0,0,1,Traps Named A Visionary in Gartner’s Magic Quadrant for Endpoint Protection Platforms: Gartner has just… https://t.co/ffNN45xjfM #infosec,traps named a visionary in gartner s magic quadrant for endpoint protection platforms gartner has just infosec
-1,,826978803419381760,0,0,1,WordPress 4.7.0 / 4.7.1 REST API Privilege Escalation https://t.co/yafJmvviAV #exploit,wordpress 4.7.0 4.7.1 rest api privilege escalation exploit
1,O ORG O O O O PRO PRO O,834327699476905985,0,0,1,threatmeter: Microsoft Releases Security Update for Flash Player Libraries https://t.co/FDEs76KjKp,threatmeter microsoft releases security update for flash player libraries
-1,,831282848275509248,1,1,0,threatmeter: [webapps] - Joomla! Component JE Gallery 1.3 - 'photo_id' Parameter SQL Injection https://t.co/2P4wocV5uL,threatmeter webapps joomla component je gallery 1.3 photo id parameter sql injection
-1,,830010925407207424,1,1,0,threatmeter: [webapps] - Takas Classified 1.1 - SQL Injection https://t.co/1G1xUSZWgk,threatmeter webapps takas classified 1.1 sql injection
-1,,826633720371232769,0,0,1,How to Create a Simple Staff List in #WordPress - https://t.co/qWtINZnweb,how to create a simple staff list in wordpress
-1,,829102885967364101,1,1,0,threatmeter: NA - CVE-2016-7400 - Multiple SQL injection vulnerabilities in... https://t.co/KbmqvCg5Wv,threatmeter na cve-2016-7400 multiple sql injection vulnerabilities in
-1,,830221437101293570,1,1,1,The latest #Linux Webserver #Security! https://t.co/3Ssn2MD4em #wordpress #security,the latest linux webserver security wordpress security
-1,,835388910704476160,0,0,1,@CupcakesCutlery Best place to get advice on that is the @WordPress forums: https://t.co/90plxa7MEl,cupcakescutlery best place to get advice on that is the wordpress forums
-1,,831446846404960256,0,0,1,@yvonnelee_13 Hi Yvonne. Have you also tried the steps in this article to help fix Chrome crashes: https://t.co/sSQi6b7FGy? Keep us posted.,yvonnelee 13 hi yvonne have you also tried the steps in this article to help fix chrome crashes keep us posted.
-1,,827573147343925248,1,1,0,Someone Tried to Resurrect 14-Year-Old SQL Slammer Worm https://t.co/WfMb3e8Mbg,someone tried to resurrect 14-year-old sql slammer worm
-1,,835196701292052480,0,0,1,"RT @neiljrubenking: AgileBits 1Password 6 isn't 100% automated, but it's easy to use and syncs smoothly across all of your devices. https:/…",rt neiljrubenking agilebits 1password 6 isn t 100 automated but it s easy to use and syncs smoothly across all of your devices https
-1,,832285314769117184,1,1,1,"Gillen: Operating system standard used to be Windows or Linux. Going forward it will be Linux, and Windows will sometimes run on top #lfosls",gillen operating system standard used to be windows or linux going forward it will be linux and windows will sometimes run on top lfosls
-1,,834194243799351297,0,0,1,How to Add a Custom Database Error Page in #WordPress - https://t.co/ojEO9hQzWs,how to add a custom database error page in wordpress
-1,,829143616647933954,0,0,1,New @SmashinSecurity podcast - tackling passwords. Grab it from iTunes https://t.co/j3XAIKqJQK or listen here https://t.co/kdVgMVv5vG https://t.co/QyVhJ9iAnl,new smashinsecurity podcast tackling passwords grab it from itunes or listen here
-1,,834382735582121984,1,1,0,How Google Spanner’s easing our distributed SQL databases woes https://t.co/an6noHuSTR,how google spanner s easing our distributed sql databases woes
-1,,829088801595142147,1,1,0,"Good tip, @f_hispano! No better way to commemorate the day in our opinion ;) #LearnLinux",good tip f hispano no better way to commemorate the day in our opinion learnlinux
-1,,830057966539796480,0,0,1,Some Yahoo Stole My Password https://t.co/aGzsow7yDe https://t.co/i5ppxGHGJl,some yahoo stole my password
-1,,835082028408266752,1,1,0,#0daytoday #Travel Portal Script 9.37 Cross Site Scripting / SQL Injection Vulnerabilities [#0day #Exploit] https://t.co/5PClJqOxmh,0daytoday travel portal script 9.37 cross site scripting sql injection vulnerabilities 0day exploit
-1,,830088598988980224,0,0,1,"100,000+ WordPress webpages defaced as recently patched vulnerability is exploited https://t.co/Gj4qcxEPh8",100 000 wordpress webpages defaced as recently patched vulnerability is exploited
-1,,831628812324573184,0,0,1,@atomictriangles What makes you say that? We want you to have the best experience with Windows.,atomictriangles what makes you say that we want you to have the best experience with windows.
-1,,833875968276234241,1,0,0,"ISC Stormcast For Tuesday, February 21st 2017 https://t.co/ukxucpY1lC, (Tue, Feb 21st) https://t.co/YR0DEPkLj5",isc stormcast for tuesday february 21st 2017 tue feb 21st
-1,,832859202129375232,1,1,0,.@CarlaSchroder shows how to install and manage the Software Collections repository for CentOS: https://t.co/QHRBL1J4h1 https://t.co/tH3v1xdl1z,carlaschroder shows how to install and manage the software collections repository for centos
-1,,831613829628977155,0,0,1,"@DocileDeception Hi, there! Which version of Windows are you using? Perhaps we can help.",dociledeception hi there which version of windows are you using perhaps we can help.
-1,,829754768230842368,0,0,1,"Mac malware is still crude, but it’s slowly catching up to its Windows rivals https://t.co/GRuT2cVcv6",mac malware is still crude but it s slowly catching up to its windows rivals
-1,,831194802939113473,1,1,0,threatmeter: WhizBiz Business Directory CMS 1.9 SQL Injection https://t.co/4Hv9mBUWmd,threatmeter whizbiz business directory cms 1.9 sql injection
-1,,829751752610111488,1,1,0,Sendroid 5.2 #SQL #Injection https://t.co/iMLhSlpxgL #PacketStorm,sendroid 5.2 sql injection packetstorm
-1,,832875836097261568,1,1,0,#0daytoday #Joomla Team Display 1.2.1 Component - filter_category Parameter SQL Injection Vulnerabi [#0day #Exploit] https://t.co/p3r9087S9J,0daytoday joomla team display 1.2.1 component filter category parameter sql injection vulnerabi 0day exploit
-1,,832598502450425856,0,0,1,WordPress Plugin Corner Ad 1.0.7 - Cross-Site Scripting https://t.co/J2vrpwWLfp,wordpress plugin corner ad 1.0.7 cross-site scripting
-1,,826563117408727044,1,0,0,@JoelDurston Send an update if the issue happens from other connections. You could also try a different web browser.,joeldurston send an update if the issue happens from other connections you could also try a different web browser.
-1,,826143098921181184,0,0,1,@DennisQua1d Great! Thanks for doing that. Your feedback helps us make Windows even better.,dennisqua1d great thanks for doing that your feedback helps us make windows even better.
-1,,835266928352571392,0,0,1,Cloudflare data leakage doesn’t reveal 1Password secrets https://t.co/NKZYv12MGR,cloudflare data leakage doesn t reveal 1password secrets
-1,,828981685102350336,1,0,0,#Vuln: #Google Nexus Broadcom Wi-Fi Driver CVE-2017-0430 Privilege Escalation #Vulnerability https://t.co/8CChOe5YSo #bugtraq,vuln google nexus broadcom wi-fi driver cve-2017-0430 privilege escalation vulnerability bugtraq
-1,,832412049812680704,1,1,0,Russian-Speaking Hacker Sells SQLi for Unauthorized Access to Over 60 Universities and Government… https://t.co/i1kveJAkKF #infosec,russian-speaking hacker sells sqli for unauthorized access to over 60 universities and government infosec
-1,,826883864442265605,1,0,0,Vuln: Brocade Virtual Traffic Manager CVE-2016-8201 Cross Site Request Forgery Vulnerability https://t.co/sYSGL80TiY #bugtraq,vuln brocade virtual traffic manager cve-2016-8201 cross site request forgery vulnerability bugtraq
-1,,834060468448788480,0,0,1,@PerfectlyUnwell Fantastic! We're thrilled to hear that everything's running smoothly. Are you enjoying any other features on Windows 10?,perfectlyunwell fantastic we re thrilled to hear that everything s running smoothly are you enjoying any other features on windows 10
-1,,828573082780626944,1,1,0,threatmeter: #0daytoday #Visual Link Sharing Websites Builder Script 2.1.0 - SQL Injection Vulnerability [#0day #E… https://t.co/HZAAd6jpVQ,threatmeter 0daytoday visual link sharing websites builder script 2.1.0 sql injection vulnerability 0day e
-1,,829917848554180608,1,1,0,SearchSecurity: #SQL Slammer worm makes comeback 14 years later https://t.co/y5QmJBuCC0 #Tripwire,searchsecurity sql slammer worm makes comeback 14 years later tripwire
-1,,834080753667469312,1,1,0,Vulnerability Spoltlight: Multiple Vulnerabilities in the Aerospike NoSQL Database Server… https://t.co/Lhzvnb04Ua #infosec,vulnerability spoltlight multiple vulnerabilities in the aerospike nosql database server infosec
-1,,833172824470716416,1,0,0,"The Brokerages Set FireEye, Inc. (FEYE) PT at $16.41 https://t.co/A4rbDp4Xcn",the brokerages set fireeye inc feye pt at 16.41
-1,,827271930025644032,0,0,1,How to Sort Posts by Post Expiration Date in #WordPress - https://t.co/l2SFPqhXaw,how to sort posts by post expiration date in wordpress
-1,,826958120626876418,0,0,1,threatmeter: Microsoft says Cerber ransomware most popular infector of Windows 10 https://t.co/jt6WdfTGWE,threatmeter microsoft says cerber ransomware most popular infector of windows 10
-1,,829827246286307328,0,1,0,"Edgar Martinez, Cloud User Assistance Developer at Oracle, is passionate about teaching kids to program in Guadalajara, Mexico #lifeatOracle https://t.co/fkI8O9TqsT",edgar martinez cloud user assistance developer at oracle is passionate about teaching kids to program in guadalajara mexico lifeatoracle
-1,,826399678845444096,0,0,1,#Facebook Unveils 'Delegated Recovery' to Replace Traditional Password Recovery Methods https://t.co/BoHPYx1fqh #TheHackerNews,facebook unveils delegated recovery to replace traditional password recovery methods thehackernews
-1,,832881617031016448,0,0,1,"threatmeter: Apple Makes Fun of Windows, Says Its iPad Pro Doesn’t Get Any Virus https://t.co/9yOTQ94sW5",threatmeter apple makes fun of windows says its ipad pro doesn t get any virus
-1,,826119617345097729,0,0,1,Fitness Wearable Maker Fitbit To Cut Six-Percent of Its Staff Following a Disappointing Q4 https://t.co/eQkTIctMXB,fitness wearable maker fitbit to cut six-percent of its staff following a disappointing q4
1,O O O O O O PRO,830035753300328452,0,0,1,"Fldbg, a Pykd script to debug FlashPlayer https://t.co/gSlZVC9Xky",fldbg a pykd script to debug flashplayer
-1,,834405950517817345,0,0,1,@Immanuel791 Thanks for the info. We recommend posting this in the Chrome Developer Community for further insights: https://t.co/RBZBuCvgXL.,immanuel791 thanks for the info we recommend posting this in the chrome developer community for further insights
-1,,833985442638868480,1,1,0,threatmeter: #0daytoday #Joomla PayPal IPN for DOCman 3.1 Component - id Parameter SQL Injection Vulnerability [#0… https://t.co/b3qqRf9caS,threatmeter 0daytoday joomla paypal ipn for docman 3.1 component id parameter sql injection vulnerability 0
-1,,831108170940563456,1,1,0,threatmeter: #0daytoday #Joomla onisQuotes 2.5 Component - SQL Injection  [webapps #exploits  #0day #Exploit] https://t.co/4Xj4Zb6MGH,threatmeter 0daytoday joomla onisquotes 2.5 component sql injection webapps exploits 0day exploit
